City,AQI,PM2.5,PM10,NO2,CO,SO2,O3,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm),Pressure (hPa),Vehicle Count,Industrial Activity Index,Health Impact Score
Kolkata,60,214.229324375565,295.205394880587,76.4312689305963,9.48075776658543,33.0451846569336,82.20494867366,27.9223498101072,22.1911368868553,11.64032252421,74.4647380992806,1041.07838269666,29541,8.96354577397309,10
Nagpur,258,197.629661044243,188.966788386892,20.2418498665542,2.29835955286065,13.5145291728585,99.5157206257854,43.3390241095665,57.8363175107791,13.3284481481997,34.0076769635164,1018.45554647297,236514,0.355891657285491,10
Thane,415,79.3575948640059,264.28017067868,32.5808206291261,5.60467499048681,43.1816458393809,28.439073923085,33.6453775288867,91.6317526193039,14.7750624066947,111.172113904528,979.505005203457,352105,7.54512559783123,10
Rajkot,294,217.779502839991,99.4670145203822,51.7774664910352,5.80508734520373,26.0302279666544,27.0719990676328,26.7175430346923,30.1386499591269,3.4704678865476,38.2698773979495,989.674073666602,175080,6.30630391637456,10
Meerut,190,151.977909062476,284.190393311754,74.3854852144517,9.83410042216268,36.5925213374388,6.69606857836056,37.8489799766567,68.9857416624362,9.58346988803255,34.9616877691006,951.084232215022,209188,8.07704689400283,10
Nashik,399,216.439460810129,67.4451953250481,18.6182568152783,0.204326787449119,8.14459720595004,73.3944226873606,21.886375389619,42.857280724766,1.08672195536622,54.5348621553998,1012.16998324293,385833,6.65817197125869,10
Ahmedabad,398,184.73396402064,205.693425493915,24.6283349578866,0.116615548043265,41.20046948107,17.5378354197592,37.2208062019175,23.8083532214954,13.4185459975187,283.52399206442,1001.68113230681,371829,6.18228708868331,10
Chennai,257,66.6672504588587,50.9155304149924,51.3650590055532,1.88496924673902,16.1453922072799,13.9692172478473,14.9378638912335,81.4237284776122,8.22874157530607,59.5404920344162,1011.37421872875,124447,4.88208255803089,10
Agra,61,23.4656824369807,272.235503567619,65.1470617048089,3.14183339701874,30.2606132889879,25.0841802536058,22.7973902213966,82.6723135549399,5.73733093463418,184.855311928415,1047.85505704947,199881,2.23624402165392,10
Bhopal,110,92.1362817718847,230.245922030941,8.94344301718613,7.0850642518151,33.9462079790603,6.68166334450465,37.0119730510272,48.0259872410753,4.511440580674,145.967126295945,1039.14162823594,323259,2.88875624802648,10
Bangalore,211,223.645977816641,146.462052109364,76.1729085717634,4.09092191790259,32.0580358869452,45.0107253574587,14.7986954041975,77.3735982676926,13.8722609225287,226.311857840193,1009.30741898803,292797,1.3587556419344,10
Mumbai,364,217.585960734697,263.450898190699,61.7787373248686,0.132489904666915,35.212855730043,51.7249999546645,23.5721741440139,23.716602397332,2.01243450865789,35.3187977187579,1027.67933133126,119686,0.265958380578396,10
Rajkot,146,166.519260663811,28.9522601866719,65.8443464468207,8.34530188834484,3.70024828018159,18.7984251416659,33.4220331659519,28.7073870014333,8.73629412201157,212.411026541295,958.287818042638,53634,1.10318857960128,10
Kolkata,204,189.973906262029,100.33016366339,21.648691232713,9.4170243092022,47.9652880962158,62.5801468488658,18.0036270640738,83.9042305207482,7.38221187045856,92.465272649599,990.320226723284,477273,5.22016337540634,10
Nagpur,347,88.3366565979683,209.269703149402,13.6432484138872,4.0435290884108,12.2687578250304,85.6358165992191,44.2553839848621,80.9337915867032,14.4283432656061,157.27282597421,966.385814163271,143532,5.03935712295322,10
Bhopal,354,167.927234949694,268.511763703431,64.069528268221,7.82905818703338,25.3515098411556,43.0633563686228,10.1103187925484,48.2806808876871,2.70669300821786,282.638184853061,1003.4356156831,140620,3.75535406486354,10
Pune,465,13.0576433381501,59.1616224620125,54.5832855673925,4.35491571814399,3.62484910010519,48.70808403835,27.6696343235857,51.7589748407777,5.93711709557864,162.694067457655,1032.14484094739,419998,1.5555253875466,10
Srinagar,264,172.362638907243,216.623373990993,6.50904909574864,9.30438885502069,22.7489937196542,23.1785146008004,18.3010695709047,50.7686135237478,17.3847257509199,163.865491453167,1025.10079193825,219754,4.95613423343445,10
Nagpur,444,237.096124987361,62.9177633621321,45.4809024476139,4.0885589573863,47.3482899194998,9.46239886672885,39.8409920857981,49.5634340188854,4.71923533224436,101.907512069892,1000.75895198984,162236,6.14197924348432,10
Patna,329,134.376186158115,123.851434441619,70.7139936998425,0.494728541581526,47.9733384471141,18.8400445232105,38.8924816337852,54.0792681978559,17.3780551842562,141.029822495105,1006.20087141305,392582,2.8994713210912,10
Jaipur,484,234.968490871821,209.342583356573,60.7656833644527,2.36119596031366,21.6178605655111,17.0117111775643,30.7211378449831,35.9539135015663,14.2578526569909,246.546816963751,1047.27314637267,424718,0.511293526629956,10
Indore,134,79.7205427952782,166.824978431301,45.1293929701244,8.28023793881748,8.88252316176351,32.9052205274861,21.9600204520064,80.0931542959065,16.312460550424,177.91575238495,979.888565330253,78396,9.22053282824319,10
Ludhiana,129,174.158210724348,140.694951981814,41.5810357511692,9.60762027478882,32.6268399675797,89.2119163822048,44.0476161096516,86.5341052672167,13.4989672037037,142.015955097734,950.81848219976,132315,8.85015172346663,10
Mumbai,319,59.4500873189172,170.258698549129,34.2129756482129,2.46948508584979,25.4978852534193,75.3506692141905,11.0078309370388,22.3325926362246,18.8327667616463,79.7411393194334,1005.87341597485,358326,6.7307692319926,10
Delhi,477,25.5431077050863,222.09502446818,57.6640039104634,8.76150229029463,35.542189770276,93.7870989876877,37.0761745507428,37.9330635811723,9.86560993511313,13.272916553,1013.42972506438,146899,1.52401379812178,10
Agra,168,103.498735569851,74.2508011288444,73.7809764395809,0.563200403072146,28.7843208679535,46.5919191433358,15.3405242260926,25.2292838445988,1.58517592628602,202.69774792993,1002.11683260579,8492,9.3575577192354,10
Kolkata,90,27.3788658840509,107.504957738591,76.74584777623,6.96814546384777,23.3761812030463,21.1224512277054,36.0112280031845,33.0474299543998,19.3661922825677,58.6015687503543,958.885748721329,474356,4.40620183370703,10
Patna,295,209.997334931755,172.093594923677,17.9451695186167,1.6183997765583,29.1173463961013,73.5593590215967,39.7628401723455,75.6979306484266,9.41785147629214,182.666588752711,1020.80370189042,78215,0.0519610208719357,10
Lucknow,327,205.280486157792,78.6640678007368,67.7989135050721,1.84663875507475,21.4452661105179,69.1658501247303,33.8640878511402,69.746120625448,11.4232026808797,13.0136925083096,1019.54178319801,59441,9.36330386396191,10
Meerut,280,195.261806803709,215.426896272107,27.4604345409751,6.79160818607566,23.8699633738198,68.700760703704,31.5940174382095,87.0340964751879,9.5854278339026,125.095343795616,963.244354638765,363995,7.28192971763281,10
Patna,334,152.091810822101,72.6948964207621,20.2886989461519,0.387228433312981,43.4718763131545,7.76746394660272,27.9098910296073,59.1871689554559,17.4269312605053,77.8653629222652,957.564271750553,315466,5.90117591737429,10
Nagpur,343,218.316683264504,95.9172507062497,33.9885428859018,5.92296503753433,44.8706971674358,13.0596554544606,38.9080736015574,64.8431121892791,1.45628364482159,281.163786169266,961.528635588928,256969,5.64171261922385,10
Surat,250,196.723834050338,222.938319377855,36.1887944527915,9.47217149339865,10.865514418222,50.3792242141574,29.8355838410306,37.5680875597026,9.86890403421904,122.081948449076,990.83943118589,17305,2.79929641022133,10
Delhi,362,172.898512681761,269.343966056267,9.87433884208005,6.09984129454759,21.1526446415031,84.6080005076043,19.6725370475313,41.9055735459023,14.2484510686721,249.165164866729,950.475994549681,310065,6.08076136521778,10
Surat,482,179.56991512155,235.10535035525,63.4518267633291,3.87110915078782,45.4657115132439,72.0511616275436,30.8214692496305,77.9903525405791,8.14186592065428,234.676114862956,969.051151331426,165656,3.01612155649142,10
Jaipur,312,157.416168947523,289.131595019933,39.7928403567878,9.9796788461816,35.9094768796584,87.7799221894068,25.7573953516762,97.7633232946853,17.4040392246646,97.1388807302998,1040.48006990922,385643,7.17614356675347,10
Ludhiana,145,67.5554817850127,82.096947269929,26.327957406962,8.38817100429381,41.3941464716218,73.6302413964562,31.8964734639913,21.816967988382,19.0663500166922,179.355013578409,964.874194321016,7722,9.97238991855554,10
Nashik,150,126.127609451569,95.719712720413,16.0722179718136,2.01303433176853,12.8137791673404,35.2328107640742,17.2503156480038,89.2628040426099,2.49529485674433,274.33295695908,1045.32749091498,223204,3.58662338756451,10
Chennai,420,149.696531023404,166.067365849414,6.76491020963552,5.98517198836365,23.4545967097216,33.4919733979487,43.7250534004986,95.4241363319062,9.19676872495867,204.254580748394,967.094094397145,288582,9.69021242624363,10
Agra,68,72.1385824419929,202.712514680531,40.2641176284635,8.79845102289212,44.3810784535352,47.020935718793,19.8047223636133,99.4486227495759,6.55387017668811,277.166954086931,986.925222131201,362905,3.44630523924407,10
Surat,230,97.4501557732999,288.451311776237,66.031561778361,4.44107408196847,39.919433299751,68.7386104579065,23.0133223956933,86.4514181442099,15.2921925255635,160.414597567156,1024.48116677994,199321,3.01047958477546,10
Mumbai,200,234.499291084512,174.814313829009,42.175418364621,2.22927414854815,15.5748139848141,82.0566180137099,29.8569049639281,37.5927914961963,12.2978393868176,119.390201951102,950.842004599937,260955,8.8037342275866,10
Bangalore,332,68.1265234597002,276.766799439217,47.3731432188613,7.12123380412469,45.5858678698267,71.8863938788138,18.9816452183315,45.6765724675875,10.2222833740718,12.605184004177,1012.16777783368,3256,9.12596046162964,10
Ahmedabad,293,114.636304708658,150.159838034487,35.9755900215476,2.22529921600752,33.1974668351819,91.6001624515953,39.838879388962,88.4506243537533,17.5870997649341,118.599036615662,998.347473257847,159672,1.62742326280983,10
Thane,426,159.76541151788,239.117633873942,51.8802580445891,9.57768110327744,30.9972108720432,31.8561971218297,26.1526790644292,42.7939656274757,6.88709073214878,38.2450145051195,988.409664956023,369805,1.2296264241164,10
Indore,352,61.8308206496381,45.8678147185173,27.593164470138,3.80696883358755,22.1193683131015,73.6082352941087,43.9467213828794,51.5229539005547,17.0287763667117,206.280702033541,1048.28483197408,443566,3.85753670630804,10
Lucknow,315,63.453152237866,71.6625232906976,71.3168352102396,5.97741543450214,29.7806864046526,35.4949589418491,34.2476757083789,34.3344041695631,17.3935330082712,291.149133195551,1036.4990970516,203391,2.96126831967007,10
Indore,120,24.7863616517416,124.773550050199,39.7352186263703,6.6386001482669,18.8992516242743,35.7692969203763,25.0599803908948,79.6893125353688,16.5797661261947,93.8769241805433,1032.91582926273,498206,7.26355264132209,10
Delhi,496,194.424123972625,91.6559730153024,12.032857401565,7.43828106718986,4.07071985961878,13.3181875427103,35.4073961520299,93.0453864846695,8.98245246318048,173.270677597676,1012.9403716516,330850,8.29481120357826,10
Thane,122,148.165118914382,286.574950881434,75.0574186256934,5.92138363064864,42.5849210550133,65.0093973315058,15.6123292168494,55.13079018088,18.3275782907125,165.873043830212,1010.58678616907,493531,6.40695656744966,10
Rajkot,210,155.70271194586,139.04246596764,72.6043644338425,4.01603220446733,40.2569191418096,41.4268881666212,38.8137500258298,37.5319320832338,5.02194307213923,12.7147156342274,988.992672170999,384438,3.00527198942371,10
Ludhiana,103,133.494366787176,38.9776284224031,27.3828426131362,2.00534185742088,36.6334466619464,88.0484200156651,13.2548840102838,82.6230542051185,8.00443151178983,99.9182971897704,1012.88356778085,89164,4.05556677920985,10
Thane,434,201.562930605532,84.6668125404116,46.9156405524197,9.05031890876094,11.2522537121435,65.8191637808485,26.8206581577848,65.002590174273,12.9845561528287,200.911756096747,1028.88223224362,409621,7.54311467196801,10
Lucknow,112,80.6954373360242,156.160451098977,60.1408277748452,6.25082972055553,7.42835667476817,77.8416064231042,29.4801716126659,77.7357926085132,4.21097627816535,194.305443145609,1048.12634127838,51276,3.054355127287,10
Indore,439,180.536078151537,147.013840478271,68.2600738291641,8.3045152731606,40.6899964080802,71.5494546165623,33.1035538753577,60.5373206913937,16.7829641544952,240.950701307241,1005.28570716156,86679,0.557465200524299,10
Srinagar,387,241.82108728288,87.9484017678752,39.9373103965664,5.12506319698732,2.25225191727737,93.4647292797095,39.6339954543542,29.2744486133983,11.8589780838038,66.5001826113798,1032.64841394597,4361,9.55896109446612,10
Varanasi,420,88.049118398217,128.175552499386,38.1665170298337,5.81359827601938,38.2872763121945,56.3384582215314,10.4592221398129,45.0961000082777,19.1628262656624,136.122240684517,992.890165481725,68347,4.01482769127327,10
Vadodara,317,127.852483507165,240.103760576462,77.2931449667708,5.22791855906647,49.1400971225347,64.5326837951862,24.3286820346263,26.7140506268281,15.6098646371797,243.233028321683,1007.67927987283,200573,8.79639450939738,10
Rajkot,279,135.049645273569,125.271663771181,59.6880025093377,8.85962704737745,31.7500083802829,14.8991849844682,26.0390991378692,32.5692469083219,14.8547915046878,56.7989868337567,1010.81693745145,269923,5.42905335991653,10
Varanasi,323,110.503035665623,200.746069830849,9.17790836953142,2.4311174852927,27.7949655327622,33.0863596798779,16.0457570303868,32.2011171312023,9.90337288306946,65.1304148147059,980.599804333505,283380,4.0325409791097,10
Nagpur,268,150.654474614895,20.4647598807482,54.7573914693587,3.49273056613877,7.62014241590823,79.5333555266787,21.085635460275,35.2635554296375,2.12904707491531,68.6313464270123,1045.2230044495,429843,5.58506257271777,10
Rajkot,336,16.0927694644833,233.905099580832,22.641152920767,5.01391792387776,43.8211875867414,21.2143461735234,33.3049056002134,47.5723078516647,12.9912811955515,94.6324849690106,1026.65684181384,490629,1.02260330514575,10
Jaipur,411,201.167837667585,32.9497018725148,28.5985947689117,0.786962310381584,15.1063775346758,92.4376384975414,39.1612554174077,80.5842080045807,11.3052498740937,73.3982349052252,954.783550241472,170075,4.28109604567518,10
Ludhiana,415,78.4480309920365,269.409774552333,78.367892751419,5.92979454149976,14.5388122155734,70.7815665725721,21.1248142289324,21.4297031208316,1.08961407848259,278.837106481847,972.105063907855,297655,8.85058875714398,10
Indore,193,13.4024494536083,108.025832991442,23.4415132858533,2.46832632924474,27.8282344112199,96.4656687038739,31.566892765673,85.9043126091898,19.269398735378,73.1077796567415,959.977605252582,213409,8.55691104711081,10
Lucknow,472,193.290212274519,287.631201258355,54.7790503555111,3.3706133679048,40.1828025009184,62.1997835992628,25.6995790316394,63.4040482175665,9.79001426120415,167.765045019932,978.063604296289,296794,8.97663493659472,10
Ahmedabad,138,162.598112339709,102.521606607154,22.9211107950789,1.86251486496226,42.6721466792431,61.0642105590685,26.8664372306242,60.8080161482586,18.7885999142568,240.500205521632,1036.94005798781,161666,5.15036173152849,10
Varanasi,227,223.330213694725,113.303043124161,14.3648687594401,7.45224927113422,9.73513841604749,72.3100411314812,34.3429856778029,72.7825486767332,14.2241627727666,12.6669314286046,964.374391003585,151553,3.90369287031814,10
Kolkata,105,210.637261192262,214.57148233659,19.9036897116212,7.2374503223727,29.590880072265,29.8552420936859,17.092293375305,35.9931524791867,19.501487833753,74.5987152423261,983.599118363944,445403,6.03253259453171,10
Pune,305,151.954859028035,67.5562933252224,31.3337854583674,9.12478530518302,43.4235990778085,13.4421818888385,36.6524739679422,45.3609676379194,14.414764261309,16.7982171140008,1041.18978492587,438588,5.5549092699857,10
Agra,62,30.9534351887525,226.465621384901,8.74232681051952,4.18779539977782,45.3818086172387,58.995616903659,16.9920736744245,52.7428143295777,5.50110699703463,295.905171248528,995.298127080768,472950,8.56908722903395,10
Bangalore,450,73.570339897334,208.660166888462,67.6650374541826,1.05692230715832,22.8006519348122,75.5630443607354,10.5684490148588,80.9452181673185,4.46486165894929,232.859884303092,963.908331473107,313070,4.77885214982908,10
Kolkata,337,168.039515279025,297.012818492357,44.6749596034895,8.91443583134571,42.579234540203,26.9115174505131,40.4361438700515,46.8942284533985,12.7232510937731,15.8207772251846,961.662846181512,465013,7.30845119797914,10
Bhopal,185,98.6471241026217,229.952027979173,71.6537657674803,8.92406012918772,24.968891005602,50.9103196242475,34.27929988322,68.903442179104,14.4822194621434,274.602565350794,994.452771527116,44986,0.298064239145907,10
Vadodara,498,42.6496941198927,238.471257485458,67.5785753673283,2.96127268093467,32.0442371784766,40.1211418322484,37.0478503385458,98.6868268145493,18.8427019857879,252.961269669442,992.72611233314,75187,4.70326072430796,10
Patna,469,103.596065917703,248.165556428738,20.2372268401898,7.39769102782543,37.9145921345146,16.2219901374899,26.7904755391106,39.3716656181895,12.4184344251284,122.405979198254,1019.91865124376,495973,5.89435968610717,10
Pune,254,186.733319433434,141.935137751191,21.7248594779934,1.7468036431284,25.1527535065416,36.4163991649759,25.4884038445358,31.3511613314774,18.4114192092057,218.56112094689,976.832228732415,384841,1.62087202994052,10
Thane,358,83.100680191713,60.6825996648589,56.3893159291162,9.61341299767456,10.167827212844,95.369495867842,35.9678242730022,47.0758898375148,2.81984964775934,110.327617899575,959.403291312922,72407,9.76658634831304,10
Vadodara,464,118.099695007934,47.9504882360272,66.6490255036309,4.95552786670008,38.734328380931,21.4419858566576,37.1558207581552,23.553555540675,18.0410941575973,203.406642582443,954.729742828946,143784,9.12258864255962,10
Ahmedabad,258,48.841663894207,137.102207534856,7.38985661707129,2.74821860856152,16.1941349457064,63.0495937447675,19.0810301344253,92.7034357383236,1.0608697848993,187.484393937539,1002.03532973504,264525,9.91710208985783,10
Delhi,401,98.3827080377722,258.029948638631,69.4954565212881,7.97995798681955,44.2556468751084,10.3466447352157,16.0069850219231,25.8148630814841,5.04093517080586,82.1019376282114,959.474541036256,418528,4.41881529965888,10
Bhopal,305,78.294967780315,287.441754654195,53.8661038261872,0.800178282311884,35.6900097555723,19.6291182832571,17.3657888548591,81.3274434131022,7.74074266171796,252.684370983816,981.676002284003,104170,7.44310077684738,10
Indore,98,188.419613361086,280.73586027986,71.8269465261966,1.85427321479905,37.5197633201713,11.7705762568823,20.1208129033935,68.2778820289146,12.6549752637693,163.495683303995,996.752780083048,236458,2.20069073605285,10
Varanasi,485,109.686325544247,198.619156312918,35.7784154307846,9.66153568358715,20.1053777834458,78.7985618532184,12.7958799162467,75.5048139527865,19.73061329636,127.090595104222,958.038989484373,58398,1.41052282526657,10
Thane,492,219.475663608677,72.8092030805788,72.9293392951109,3.7015455530134,36.2061554537152,78.1176182059507,44.1202011919509,29.2852615918771,10.1561254717825,136.135293831802,1000.056267173,146231,0.757107368454675,10
Delhi,298,63.2252428499021,207.355315264414,26.1153467042675,1.83608046326689,9.26695707557841,39.9326397286066,13.2572941475641,35.6986433731305,14.1977734530187,258.791624839149,1000.78829050798,470047,0.114622227527477,10
Ahmedabad,223,32.8755010370648,262.092276735412,26.0589075225763,3.86630921545698,14.9765808576064,46.6815129680597,14.8850774869545,62.3632644768913,13.1469160501307,39.5110431264586,1044.66363519182,327360,7.68268382760348,10
Vadodara,171,70.4231078389701,103.011905531319,55.5774021657012,4.64568952984874,42.1870566404596,97.7013172185185,30.4477829422079,26.433538772549,3.17135512662421,147.595246865097,1014.17329154904,120820,7.41092612667106,10
Meerut,57,215.259776949248,238.867433245477,9.58847115463615,0.874756512606105,21.1192552812979,7.3481684885642,14.2137430769401,61.9394574171239,18.7603813451246,30.2187590475142,1048.91667075472,380916,8.99994721687671,10
Patna,263,10.2324796738402,78.5158134903272,46.3324295715131,4.3499772403069,31.0752898144372,70.7388872129331,12.9826416642217,47.4992696096789,15.4567282154511,30.3561931022427,959.136637273981,13044,2.73699740293716,10
Thane,331,208.974147546823,294.084091334116,46.9912077784746,2.77429747629785,47.900780079861,49.7499851559076,14.3985060006269,70.1604475741009,12.736571125209,106.920234587489,1028.44498022957,169875,2.14598641595719,10
Hyderabad,274,211.736250895206,210.341160602008,55.6161262050636,3.64898760644172,23.2161072363102,97.0278369549541,33.0236979886758,84.4200559242273,7.20655647478701,262.634825081773,993.822220122741,424296,4.27906578083123,10
Vadodara,472,172.117534227514,86.9487281883245,43.0811737384212,4.29561512310414,2.27089034348134,84.9488991245839,34.612417771122,56.8259220901401,2.07920586386776,93.7596246280746,1002.78631438511,418541,6.01318522749634,10
Hyderabad,388,166.70552627666,269.724763623388,14.47225533723,5.40293950349375,38.120758795717,95.8776160362375,13.1949973656051,90.3042665250933,7.93033552798418,114.42702969986,983.285977113442,380078,6.50539139910641,10
Ludhiana,361,142.918547469196,207.014288520289,25.2095161713195,6.64701086429897,42.504768670502,84.6401977495703,33.2789340062618,23.2873247942261,10.5245582758715,156.141506886007,986.07612079528,101926,8.67912150760744,10
Bhopal,321,60.4867649621219,95.5005255537835,78.1451861599285,7.51979165754452,10.1253314942971,47.9325526808585,40.644809991423,95.6848335269705,12.1665128543163,180.250424540744,1002.74612909073,215259,2.21868011236335,10
Delhi,124,155.337176597136,192.492649459332,22.8597791209948,5.73044611133151,26.6872198222569,50.2649008660387,38.2497717276469,47.9007354612145,7.05470187405761,259.976142691904,1041.83671799698,341283,2.7134168654402,10
Hyderabad,394,86.214423816616,278.264263482873,11.4894294285971,6.83018998088323,44.9461308475324,27.7383151947346,40.1293659865156,69.4333820925853,13.4642689552216,227.431793050233,1010.46657217423,282522,8.72330822129571,10
Meerut,309,229.787478204488,29.9211898017364,9.5183592083748,4.98325119965357,27.3457291483154,25.1882391935192,15.5023353692176,74.4552932770821,1.28482932319686,298.001568553009,959.48317807481,471092,5.77309643202487,10
Nashik,100,204.136125662442,49.7179171786881,10.8702395262341,3.4644317826857,44.395708108906,31.2544164923899,40.299296214748,90.7442328612138,13.8829639416657,141.865509921108,971.759216510767,53297,3.15434293015764,10
Indore,232,238.488644909233,260.188441885889,33.7359922568917,4.34428737970518,11.8053548217459,63.3402553050377,28.2418453024775,79.9881839770702,5.15328499127545,268.718536971524,982.924794860995,406043,5.43338935675663,10
Nagpur,83,150.557622630234,23.3985853080034,71.2460877439552,6.82764838585671,23.9719543128947,74.568979730806,32.8912979027465,87.896159166774,9.616586861071,208.731138811729,959.585486747123,176218,7.38856776773551,10
Bhopal,397,133.757303059012,163.864707843714,67.330632934824,2.31295700978681,13.5570334139126,42.4917726562174,18.8298078431762,55.0657562509613,19.5074971206091,53.6464724810296,1049.77032995608,468466,6.83069758071009,10
Ludhiana,65,175.370711955666,149.760111416682,74.7749383887486,6.43872497313408,27.604241170348,9.71993527051026,37.668991374199,81.0127673951662,2.11040209307333,245.185658587902,992.069878177133,224285,4.338181943653,10
Srinagar,167,237.85272070584,151.711946567578,56.5727365291788,0.165596759490552,13.5266807437574,46.0553973788594,12.0575940298578,41.3795983318396,14.0364545173727,130.983511349444,1000.81784587494,267470,7.34185038038156,10
Vadodara,403,162.146728362578,197.941137599323,31.5357586323484,0.773980565312733,14.0893896113397,48.9149170710994,37.7919457829558,34.1172386934734,16.9589865366395,295.865794805504,964.076183683916,495566,6.37030158171028,10
Bhopal,379,104.201143603244,141.780100260933,69.4363519603335,8.39946600986574,45.4619608091483,14.0088494280986,41.128079492168,72.3559154293497,18.0365727333657,246.012247145114,1008.53930825667,231858,2.26537692246357,10
Chennai,389,175.440681193386,104.442590478288,47.3765029120612,1.98662755411755,45.973657547256,21.9120977732742,12.5199815910809,81.4207734968099,7.10216800826898,159.700061053492,962.891877981747,403650,2.21842678890316,10
Vadodara,263,49.36726663941,243.108067882885,59.9421598643409,4.67015738945025,21.923487089836,99.2167333378518,36.3447409723514,41.2040050616684,11.5669977836686,211.004250941137,957.941894829095,232004,6.35444807766958,10
Rajkot,490,155.356247569375,121.476722307629,49.7155895477797,4.42295960105841,45.3648277869689,50.5856161112992,44.8862553686307,40.555936150351,9.94219443734215,174.808164021275,956.904934801707,150095,7.04377723195714,10
Ahmedabad,261,88.6301104762606,299.567995351697,36.8770577306434,2.20683005500542,48.7415297179677,98.253664757639,25.3141224647625,30.8312327301228,3.69312596427675,177.574933689214,1030.82492252406,31723,3.89357892247586,10
Ahmedabad,461,130.364777956167,32.2691036233055,73.9955527730574,7.51908403050225,12.045013153472,19.926948279317,32.6029185689784,81.6849119541738,13.2004618601858,112.734477265347,962.489217089791,407782,4.21773408423903,10
Lucknow,172,88.0862685628382,104.130765970287,67.1181756388028,2.43815669518396,38.9520751250151,36.2996835474684,24.6399191069975,48.2867529621102,18.7191191187864,113.176864947036,961.857989483309,68106,4.63226144757402,10
Rajkot,183,166.946058406745,295.413220683538,65.0214398988714,5.65921777496166,23.4879208141809,7.27775843027084,19.8578530360513,20.8887434849068,13.122414854485,190.864493503826,969.656429628794,66435,1.01538399346133,10
Meerut,329,126.545352070515,47.4379731553778,68.935352726236,0.494045781915607,49.4454764738391,45.1281918501245,40.1568452123162,58.8125690671957,1.11734018694233,145.470024338312,961.908391332477,38141,1.0912197630509,10
Rajkot,496,232.442288426402,127.454297426638,77.5157296860369,0.24367785107178,19.4176551340208,46.5383915016684,21.9801633620425,45.5547102630662,12.2132059836272,266.858222128716,959.190929498995,456974,1.27932722337336,10
Ludhiana,190,180.878358572144,20.3191396436411,7.34007471507995,4.33276828569703,36.3547664334361,24.6178549388258,12.1507701536874,67.1814451510274,18.8764050506586,129.843727764692,950.312913756726,69433,6.51454272722516,10
Srinagar,441,33.9330797633322,274.860423341281,31.0697644825216,2.07074035927538,28.7376019762981,97.7066813991635,11.6802506367276,65.4031107956494,8.05231994091399,28.2712402994947,1043.88557026761,373117,7.00106686499324,10
Mumbai,153,68.3494249901376,62.9861062666398,17.7739179664273,2.77468450931618,16.9778170469623,58.3700640498037,28.2853350642726,41.6944167009625,12.4753652137935,170.467226816626,981.949897182225,164212,8.91036114667119,10
Varanasi,224,155.900500561001,108.438604718389,41.3150523079612,4.22910504735038,30.0106293108041,28.2391586220182,43.5925630969361,62.2579814807661,3.85375077831638,113.108975852215,962.741584871232,474894,0.590842137923735,10
Nagpur,356,10.8028454995167,21.8722543530075,35.1314349375224,9.19048736085295,2.08406916792826,85.0339972036857,37.5392012970607,50.8074959559088,18.1329185530022,272.617218759051,970.976113470317,175265,5.0766914667729,10
Varanasi,196,30.1251591565853,297.697139148186,65.2930926998221,9.09318986044998,45.2496115657802,82.9559334348326,30.9894120781921,70.4564772422518,19.0755052255562,211.043422232774,977.907627419933,392627,0.162982326139386,10
Hyderabad,482,185.515587450964,148.741511054265,60.3673095510399,3.53279073424356,3.36259143262569,22.5087760625,26.1165703177672,38.916692453302,12.5087191360489,263.208139362708,998.819126360917,255056,1.64519143215481,10
Thane,387,221.109743092698,221.564747458214,71.8293394277892,5.68219439890313,46.9794793840199,72.2407150558432,44.365976203351,78.0645449097954,2.07307383607625,155.994867433567,986.693936206507,163838,8.44298109649979,10
Meerut,332,38.4577274258159,225.366205701607,70.9718505460211,1.07097573910263,10.7169116127868,90.4622615617082,14.9980014558211,21.8053398782293,2.97149914774232,202.728886984203,970.335135151335,431072,0.0877114063890028,10
Thane,85,33.6288585615233,98.9590989017236,52.3350916960283,1.43964137950545,29.7809992084958,99.3292892103437,25.8501453418599,34.2848331275355,12.6490802634021,257.796494622523,1044.98199007486,272895,0.69665466345702,10
Patna,227,22.3525269406204,230.323939564896,67.4424679217916,9.19515409115285,25.7847958739992,5.85366424398271,34.6117787994147,45.9695706959939,6.80219384227196,112.484211435251,974.465510060906,134488,6.79291344014259,10
Jaipur,350,241.843333411559,212.823565372391,76.9301706784479,2.75284503486361,44.9605501864125,71.943368127809,15.1650714143172,66.6142443701396,19.8992064129052,187.954740722254,1007.7231539989,110009,5.04182828410654,10
Mumbai,119,118.824622531058,233.09814425414,31.2745527181128,8.17452617285262,31.4656117048091,89.8373445284464,27.2878077749077,85.7854783902739,19.9987386950998,288.068216350683,971.879263844954,169563,2.83275481822797,10
Agra,386,59.2768188130668,275.754651146719,56.6643384302662,0.627721797825368,23.0789509586694,93.4579996267007,28.9023576314239,71.0644271268749,4.00204349282984,204.407501289292,970.301730887738,352700,5.2797710862776,10
Meerut,343,10.5862436158182,145.958468039386,43.1745794129058,8.57993254724814,15.2475665319581,64.11437265524,36.3918618738297,31.3634500308833,16.2878916098899,179.37498313235,1039.57114002815,205237,6.07922524627407,10
Jaipur,497,63.3873598463939,291.991234933637,30.5337689513691,5.10161232878866,40.4121887458079,28.3537893481087,25.2848478899375,27.1832260575659,12.9226639090894,156.916611457543,1026.45688158565,452333,0.334246581323276,10
